Trial,S1_val,S1_std,S2_val,S2_std
7158,4.36,0.00,4.36,3.00
7159,4.36,0.00,4.36,3.00
7160,4.36,0.00,4.36,3.00
7161,4.36,0.00,4.36,3.00
7162,4.36,0.00,4.36,3.00
7163,4.36,0.00,4.36,3.00
7164,4.36,0.00,4.36,3.00
7165,4.36,0.00,4.36,3.00
7166,4.36,0.00,4.36,3.00
7167,4.36,0.00,4.36,3.00
7168,4.36,0.00,4.36,3.00
7169,4.36,0.00,4.36,3.00
7170,4.36,0.00,4.36,3.00
7171,4.36,0.00,4.36,3.00
7172,4.36,0.00,4.36,3.00
7173,4.36,0.00,4.36,3.00
7174,4.36,0.00,4.36,3.00
7175,4.36,0.00,4.36,3.00
7176,4.36,0.00,4.36,3.00
7177,4.36,0.00,4.36,3.00
7178,4.36,0.00,4.36,3.00
7179,4.36,0.00,4.36,3.00
7180,4.36,0.00,4.36,3.00
7181,4.36,0.00,4.36,3.00
7182,4.36,0.00,4.36,3.00
7183,4.36,0.00,4.36,3.00
7184,4.36,0.00,4.36,3.00
7185,4.36,0.00,4.36,3.00
7186,4.36,0.00,4.36,3.00
7187,4.36,0.00,4.36,3.00
7188,4.36,0.00,4.36,3.00
7189,4.36,0.00,4.36,3.00
7190,4.36,0.00,4.36,3.00
7191,4.36,0.00,4.36,3.00
7192,4.36,0.00,4.36,3.00
7193,4.36,0.00,4.36,3.00
7194,4.36,0.00,4.36,3.00
7195,4.36,0.00,4.36,3.00
7196,4.36,0.00,4.36,3.00
7197,4.36,0.00,4.36,3.00
7198,4.36,0.00,4.36,3.00
7199,4.36,0.00,4.36,3.00
7200,4.36,0.00,4.36,3.00
7201,4.36,0.00,4.36,4.00
7202,4.36,0.00,4.36,4.00
7203,4.36,0.00,4.36,4.00
7204,4.36,0.00,4.36,4.00
7205,4.36,0.00,4.36,4.00
7206,4.36,0.00,4.36,4.00
7207,4.36,0.00,4.36,4.00
7208,4.36,0.00,4.36,4.00
7209,4.36,0.00,4.36,4.00
7210,4.36,0.00,4.36,4.00
7211,4.36,0.00,4.36,4.00
7212,4.36,0.00,4.36,4.00
7213,4.36,0.00,4.36,4.00
7214,4.36,0.00,4.36,4.00
7215,4.36,0.00,4.36,4.00
7216,4.36,0.00,4.36,4.00
7217,4.36,0.00,4.36,4.00
7218,4.36,0.00,4.36,4.00
7219,4.36,0.00,4.36,4.00
7220,4.36,0.00,4.36,4.00
7221,4.36,0.00,4.36,4.00
7222,4.36,0.00,4.36,4.00
7223,4.36,0.00,4.36,4.00
7224,4.36,0.00,4.36,4.00
7225,4.36,0.00,4.36,4.00
7226,4.36,0.00,4.36,4.00
7227,4.36,0.00,4.36,4.00
7228,4.36,0.00,4.36,4.00
7229,4.36,0.00,4.36,4.00
7230,4.36,0.00,4.36,4.00
7231,4.36,0.00,4.36,4.00
7232,4.36,0.00,4.36,4.00
7233,4.36,0.00,4.36,4.00
7234,4.36,0.00,4.36,4.00
7235,4.36,0.00,4.36,4.00
7236,4.36,0.00,4.36,4.00
7237,4.36,0.00,4.36,4.00
7238,4.36,0.00,4.36,4.00
7239,4.36,0.00,4.36,4.00
7240,4.36,0.00,4.36,4.00
7241,4.36,0.00,4.36,4.00
7242,4.36,0.00,4.36,4.00
7243,4.36,0.00,4.36,4.00
7244,4.36,0.00,4.36,4.00
7245,4.36,0.00,4.36,4.00
7246,4.36,0.00,4.36,4.00
7247,4.36,0.00,4.36,4.00
7248,4.36,0.00,4.36,4.00
7249,4.36,0.00,4.36,4.00
7250,4.36,0.00,4.36,4.00
7251,4.87,0.00,4.87,0.00
7252,4.87,0.00,4.87,0.00
7253,4.87,0.00,4.87,0.00
7254,4.87,0.00,4.87,0.00
7255,4.87,0.00,4.87,0.00
7256,4.87,0.00,4.87,0.00
7257,4.87,0.00,4.87,0.00
7258,4.87,0.00,4.87,0.00
7259,4.87,0.00,4.87,0.00
7260,4.87,0.00,4.87,0.00
7261,4.87,0.00,4.87,0.00
7262,4.87,0.00,4.87,0.00
7263,4.87,0.00,4.87,0.00
7264,4.87,0.00,4.87,0.00
7265,4.87,0.00,4.87,0.00
7266,4.87,0.00,4.87,0.00
7267,4.87,0.00,4.87,0.00
7268,4.87,0.00,4.87,0.00
7269,4.87,0.00,4.87,0.00
7270,4.87,0.00,4.87,0.00
7271,4.87,0.00,4.87,0.00
7272,4.87,0.00,4.87,0.00
7273,4.87,0.00,4.87,0.00
7274,4.87,0.00,4.87,0.00
7275,4.87,0.00,4.87,0.00
7276,4.87,0.00,4.87,0.00
7277,4.87,0.00,4.87,0.00
7278,4.87,0.00,4.87,0.00
7279,4.87,0.00,4.87,0.00
7280,4.87,0.00,4.87,0.00
7281,4.87,0.00,4.87,0.00
7282,4.87,0.00,4.87,0.00
7283,4.87,0.00,4.87,0.00
7284,4.87,0.00,4.87,0.00
7285,4.87,0.00,4.87,0.00
7286,4.87,0.00,4.87,0.00
7287,4.87,0.00,4.87,0.00
7288,4.87,0.00,4.87,0.00
7289,4.87,0.00,4.87,0.00
7290,4.87,0.00,4.87,0.00
7291,4.87,0.00,4.87,0.00
7292,4.87,0.00,4.87,0.00
7293,4.87,0.00,4.87,0.00
7294,4.87,0.00,4.87,0.00
7295,4.87,0.00,4.87,0.00
7296,4.87,0.00,4.87,0.00
7297,4.87,0.00,4.87,0.00
7298,4.87,0.00,4.87,0.00
7299,4.87,0.00,4.87,0.00
7300,4.87,0.00,4.87,0.00
7301,4.87,0.00,4.87,1.00
7302,4.87,0.00,4.87,1.00
7303,4.87,0.00,4.87,1.00
7304,4.87,0.00,4.87,1.00
7305,4.87,0.00,4.87,1.00
7306,4.87,0.00,4.87,1.00
7307,4.87,0.00,4.87,1.00
7308,4.87,0.00,4.87,1.00
7309,4.87,0.00,4.87,1.00
7310,4.87,0.00,4.87,1.00
7311,4.87,0.00,4.87,1.00
7312,4.87,0.00,4.87,1.00
7313,4.87,0.00,4.87,1.00
7314,4.87,0.00,4.87,1.00
7315,4.87,0.00,4.87,1.00
7316,4.87,0.00,4.87,1.00
7317,4.87,0.00,4.87,1.00
7318,4.87,0.00,4.87,1.00
7319,4.87,0.00,4.87,1.00
7320,4.87,0.00,4.87,1.00
7321,4.87,0.00,4.87,1.00
7322,4.87,0.00,4.87,1.00
7323,4.87,0.00,4.87,1.00
7324,4.87,0.00,4.87,1.00
7325,4.87,0.00,4.87,1.00
7326,4.87,0.00,4.87,1.00
7327,4.87,0.00,4.87,1.00
7328,4.87,0.00,4.87,1.00
7329,4.87,0.00,4.87,1.00
7330,4.87,0.00,4.87,1.00
7331,4.87,0.00,4.87,1.00
7332,4.87,0.00,4.87,1.00
7333,4.87,0.00,4.87,1.00
7334,4.87,0.00,4.87,1.00
7335,4.87,0.00,4.87,1.00
7336,4.87,0.00,4.87,1.00
7337,4.87,0.00,4.87,1.00
7338,4.87,0.00,4.87,1.00
7339,4.87,0.00,4.87,1.00
7340,4.87,0.00,4.87,1.00
7341,4.87,0.00,4.87,1.00
7342,4.87,0.00,4.87,1.00
7343,4.87,0.00,4.87,1.00
7344,4.87,0.00,4.87,1.00
7345,4.87,0.00,4.87,1.00
7346,4.87,0.00,4.87,1.00
7347,4.87,0.00,4.87,1.00
7348,4.87,0.00,4.87,1.00
7349,4.87,0.00,4.87,1.00
7350,4.87,0.00,4.87,1.00
7351,4.87,0.00,4.87,2.00
7352,4.87,0.00,4.87,2.00
7353,4.87,0.00,4.87,2.00
7354,4.87,0.00,4.87,2.00
7355,4.87,0.00,4.87,2.00
7356,4.87,0.00,4.87,2.00
7357,4.87,0.00,4.87,2.00
7358,4.87,0.00,4.87,2.00
7359,4.87,0.00,4.87,2.00
7360,4.87,0.00,4.87,2.00
7361,4.87,0.00,4.87,2.00
7362,4.87,0.00,4.87,2.00
7363,4.87,0.00,4.87,2.00
7364,4.87,0.00,4.87,2.00
7365,4.87,0.00,4.87,2.00
7366,4.87,0.00,4.87,2.00
7367,4.87,0.00,4.87,2.00
7368,4.87,0.00,4.87,2.00
7369,4.87,0.00,4.87,2.00
7370,4.87,0.00,4.87,2.00
7371,4.87,0.00,4.87,2.00
7372,4.87,0.00,4.87,2.00
7373,4.87,0.00,4.87,2.00
7374,4.87,0.00,4.87,2.00
7375,4.87,0.00,4.87,2.00
7376,4.87,0.00,4.87,2.00
7377,4.87,0.00,4.87,2.00
7378,4.87,0.00,4.87,2.00
7379,4.87,0.00,4.87,2.00
7380,4.87,0.00,4.87,2.00
7381,4.87,0.00,4.87,2.00
7382,4.87,0.00,4.87,2.00
7383,4.87,0.00,4.87,2.00
7384,4.87,0.00,4.87,2.00
7385,4.87,0.00,4.87,2.00
7386,4.87,0.00,4.87,2.00
7387,4.87,0.00,4.87,2.00
7388,4.87,0.00,4.87,2.00
7389,4.87,0.00,4.87,2.00
7390,4.87,0.00,4.87,2.00
7391,4.87,0.00,4.87,2.00
7392,4.87,0.00,4.87,2.00
7393,4.87,0.00,4.87,2.00
7394,4.87,0.00,4.87,2.00
7395,4.87,0.00,4.87,2.00
7396,4.87,0.00,4.87,2.00
7397,4.87,0.00,4.87,2.00
7398,4.87,0.00,4.87,2.00
7399,4.87,0.00,4.87,2.00
7400,4.87,0.00,4.87,2.00
7401,4.87,0.00,4.87,3.00
7402,4.87,0.00,4.87,3.00
7403,4.87,0.00,4.87,3.00
7404,4.87,0.00,4.87,3.00
7405,4.87,0.00,4.87,3.00
7406,4.87,0.00,4.87,3.00
7407,4.87,0.00,4.87,3.00
7408,4.87,0.00,4.87,3.00
7409,4.87,0.00,4.87,3.00
7410,4.87,0.00,4.87,3.00
7411,4.87,0.00,4.87,3.00
7412,4.87,0.00,4.87,3.00
7413,4.87,0.00,4.87,3.00
7414,4.87,0.00,4.87,3.00
7415,4.87,0.00,4.87,3.00
7416,4.87,0.00,4.87,3.00
7417,4.87,0.00,4.87,3.00
7418,4.87,0.00,4.87,3.00
7419,4.87,0.00,4.87,3.00
7420,4.87,0.00,4.87,3.00
7421,4.87,0.00,4.87,3.00
7422,4.87,0.00,4.87,3.00
7423,4.87,0.00,4.87,3.00
7424,4.87,0.00,4.87,3.00
7425,4.87,0.00,4.87,3.00
7426,4.87,0.00,4.87,3.00
7427,4.87,0.00,4.87,3.00
7428,4.87,0.00,4.87,3.00
7429,4.87,0.00,4.87,3.00
7430,4.87,0.00,4.87,3.00
7431,4.87,0.00,4.87,3.00
7432,4.87,0.00,4.87,3.00
7433,4.87,0.00,4.87,3.00
7434,4.87,0.00,4.87,3.00
7435,4.87,0.00,4.87,3.00
7436,4.87,0.00,4.87,3.00
7437,4.87,0.00,4.87,3.00
7438,4.87,0.00,4.87,3.00
7439,4.87,0.00,4.87,3.00
7440,4.87,0.00,4.87,3.00
7441,4.87,0.00,4.87,3.00
7442,4.87,0.00,4.87,3.00
7443,4.87,0.00,4.87,3.00
7444,4.87,0.00,4.87,3.00
7445,4.87,0.00,4.87,3.00
7446,4.87,0.00,4.87,3.00
7447,4.87,0.00,4.87,3.00
7448,4.87,0.00,4.87,3.00
7449,4.87,0.00,4.87,3.00
7450,4.87,0.00,4.87,3.00
7451,4.87,0.00,4.87,4.00
7452,4.87,0.00,4.87,4.00
7453,4.87,0.00,4.87,4.00
7454,4.87,0.00,4.87,4.00
7455,4.87,0.00,4.87,4.00
7456,4.87,0.00,4.87,4.00
7457,4.87,0.00,4.87,4.00
7458,4.87,0.00,4.87,4.00
7459,4.87,0.00,4.87,4.00
7460,4.87,0.00,4.87,4.00
7461,4.87,0.00,4.87,4.00
7462,4.87,0.00,4.87,4.00
7463,4.87,0.00,4.87,4.00
7464,4.87,0.00,4.87,4.00
7465,4.87,0.00,4.87,4.00
7466,4.87,0.00,4.87,4.00
7467,4.87,0.00,4.87,4.00
7468,4.87,0.00,4.87,4.00
7469,4.87,0.00,4.87,4.00
7470,4.87,0.00,4.87,4.00
7471,4.87,0.00,4.87,4.00
7472,4.87,0.00,4.87,4.00
7473,4.87,0.00,4.87,4.00
7474,4.87,0.00,4.87,4.00
7475,4.87,0.00,4.87,4.00
7476,4.87,0.00,4.87,4.00
7477,4.87,0.00,4.87,4.00
7478,4.87,0.00,4.87,4.00
7479,4.87,0.00,4.87,4.00
7480,4.87,0.00,4.87,4.00
7481,4.87,0.00,4.87,4.00
7482,4.87,0.00,4.87,4.00
7483,4.87,0.00,4.87,4.00
7484,4.87,0.00,4.87,4.00
7485,4.87,0.00,4.87,4.00
7486,4.87,0.00,4.87,4.00
7487,4.87,0.00,4.87,4.00
7488,4.87,0.00,4.87,4.00
7489,4.87,0.00,4.87,4.00
7490,4.87,0.00,4.87,4.00
7491,4.87,0.00,4.87,4.00
7492,4.87,0.00,4.87,4.00
7493,4.87,0.00,4.87,4.00
7494,4.87,0.00,4.87,4.00
7495,4.87,0.00,4.87,4.00
7496,4.87,0.00,4.87,4.00
7497,4.87,0.00,4.87,4.00
7498,4.87,0.00,4.87,4.00
7499,4.87,0.00,4.87,4.00
7500,4.87,0.00,4.87,4.00
7501,5.38,0.00,5.38,0.00
7502,5.38,0.00,5.38,0.00
7503,5.38,0.00,5.38,0.00
7504,5.38,0.00,5.38,0.00
7505,5.38,0.00,5.38,0.00
7506,5.38,0.00,5.38,0.00
7507,5.38,0.00,5.38,0.00
7508,5.38,0.00,5.38,0.00
7509,5.38,0.00,5.38,0.00
7510,5.38,0.00,5.38,0.00
7511,5.38,0.00,5.38,0.00
7512,5.38,0.00,5.38,0.00
7513,5.38,0.00,5.38,0.00
7514,5.38,0.00,5.38,0.00
7515,5.38,0.00,5.38,0.00
7516,5.38,0.00,5.38,0.00
7517,5.38,0.00,5.38,0.00
7518,5.38,0.00,5.38,0.00
7519,5.38,0.00,5.38,0.00
7520,5.38,0.00,5.38,0.00
7521,5.38,0.00,5.38,0.00
7522,5.38,0.00,5.38,0.00
7523,5.38,0.00,5.38,0.00
7524,5.38,0.00,5.38,0.00
7525,5.38,0.00,5.38,0.00
7526,5.38,0.00,5.38,0.00
7527,5.38,0.00,5.38,0.00
7528,5.38,0.00,5.38,0.00
7529,5.38,0.00,5.38,0.00
7530,5.38,0.00,5.38,0.00
7531,5.38,0.00,5.38,0.00
7532,5.38,0.00,5.38,0.00
7533,5.38,0.00,5.38,0.00
7534,5.38,0.00,5.38,0.00
7535,5.38,0.00,5.38,0.00
7536,5.38,0.00,5.38,0.00
7537,5.38,0.00,5.38,0.00
7538,5.38,0.00,5.38,0.00
7539,5.38,0.00,5.38,0.00
7540,5.38,0.00,5.38,0.00
7541,5.38,0.00,5.38,0.00
7542,5.38,0.00,5.38,0.00
7543,5.38,0.00,5.38,0.00
7544,5.38,0.00,5.38,0.00
7545,5.38,0.00,5.38,0.00
7546,5.38,0.00,5.38,0.00
7547,5.38,0.00,5.38,0.00
7548,5.38,0.00,5.38,0.00
7549,5.38,0.00,5.38,0.00
7550,5.38,0.00,5.38,0.00
7551,5.38,0.00,5.38,1.00
7552,5.38,0.00,5.38,1.00
7553,5.38,0.00,5.38,1.00
7554,5.38,0.00,5.38,1.00
7555,5.38,0.00,5.38,1.00
7556,5.38,0.00,5.38,1.00
7557,5.38,0.00,5.38,1.00
7558,5.38,0.00,5.38,1.00
7559,5.38,0.00,5.38,1.00
7560,5.38,0.00,5.38,1.00
7561,5.38,0.00,5.38,1.00
7562,5.38,0.00,5.38,1.00
7563,5.38,0.00,5.38,1.00
7564,5.38,0.00,5.38,1.00
7565,5.38,0.00,5.38,1.00
7566,5.38,0.00,5.38,1.00
7567,5.38,0.00,5.38,1.00
7568,5.38,0.00,5.38,1.00
7569,5.38,0.00,5.38,1.00
7570,5.38,0.00,5.38,1.00
7571,5.38,0.00,5.38,1.00
7572,5.38,0.00,5.38,1.00
7573,5.38,0.00,5.38,1.00
7574,5.38,0.00,5.38,1.00
7575,5.38,0.00,5.38,1.00
7576,5.38,0.00,5.38,1.00
7577,5.38,0.00,5.38,1.00
7578,5.38,0.00,5.38,1.00
7579,5.38,0.00,5.38,1.00
7580,5.38,0.00,5.38,1.00
7581,5.38,0.00,5.38,1.00
7582,5.38,0.00,5.38,1.00
7583,5.38,0.00,5.38,1.00
7584,5.38,0.00,5.38,1.00
7585,5.38,0.00,5.38,1.00
7586,5.38,0.00,5.38,1.00
7587,5.38,0.00,5.38,1.00
7588,5.38,0.00,5.38,1.00
7589,5.38,0.00,5.38,1.00
7590,5.38,0.00,5.38,1.00
7591,5.38,0.00,5.38,1.00
7592,5.38,0.00,5.38,1.00
7593,5.38,0.00,5.38,1.00
7594,5.38,0.00,5.38,1.00
7595,5.38,0.00,5.38,1.00
7596,5.38,0.00,5.38,1.00
7597,5.38,0.00,5.38,1.00
7598,5.38,0.00,5.38,1.00
7599,5.38,0.00,5.38,1.00
7600,5.38,0.00,5.38,1.00
7601,5.38,0.00,5.38,2.00
7602,5.38,0.00,5.38,2.00
7603,5.38,0.00,5.38,2.00
7604,5.38,0.00,5.38,2.00
7605,5.38,0.00,5.38,2.00
7606,5.38,0.00,5.38,2.00
7607,5.38,0.00,5.38,2.00
7608,5.38,0.00,5.38,2.00
7609,5.38,0.00,5.38,2.00
7610,5.38,0.00,5.38,2.00
7611,5.38,0.00,5.38,2.00
7612,5.38,0.00,5.38,2.00
7613,5.38,0.00,5.38,2.00
7614,5.38,0.00,5.38,2.00
7615,5.38,0.00,5.38,2.00
7616,5.38,0.00,5.38,2.00
7617,5.38,0.00,5.38,2.00
7618,5.38,0.00,5.38,2.00
7619,5.38,0.00,5.38,2.00
7620,5.38,0.00,5.38,2.00
7621,5.38,0.00,5.38,2.00
7622,5.38,0.00,5.38,2.00
7623,5.38,0.00,5.38,2.00
7624,5.38,0.00,5.38,2.00
7625,5.38,0.00,5.38,2.00
7626,5.38,0.00,5.38,2.00
7627,5.38,0.00,5.38,2.00
7628,5.38,0.00,5.38,2.00
7629,5.38,0.00,5.38,2.00
7630,5.38,0.00,5.38,2.00
7631,5.38,0.00,5.38,2.00
7632,5.38,0.00,5.38,2.00
7633,5.38,0.00,5.38,2.00
7634,5.38,0.00,5.38,2.00
7635,5.38,0.00,5.38,2.00
7636,5.38,0.00,5.38,2.00
7637,5.38,0.00,5.38,2.00
7638,5.38,0.00,5.38,2.00
7639,5.38,0.00,5.38,2.00
7640,5.38,0.00,5.38,2.00
7641,5.38,0.00,5.38,2.00
7642,5.38,0.00,5.38,2.00
7643,5.38,0.00,5.38,2.00
7644,5.38,0.00,5.38,2.00
7645,5.38,0.00,5.38,2.00
7646,5.38,0.00,5.38,2.00
7647,5.38,0.00,5.38,2.00
7648,5.38,0.00,5.38,2.00
7649,5.38,0.00,5.38,2.00
7650,5.38,0.00,5.38,2.00
7651,5.38,0.00,5.38,3.00
7652,5.38,0.00,5.38,3.00
7653,5.38,0.00,5.38,3.00
7654,5.38,0.00,5.38,3.00
7655,5.38,0.00,5.38,3.00
7656,5.38,0.00,5.38,3.00
7657,5.38,0.00,5.38,3.00
7658,5.38,0.00,5.38,3.00
7659,5.38,0.00,5.38,3.00
7660,5.38,0.00,5.38,3.00
7661,5.38,0.00,5.38,3.00
7662,5.38,0.00,5.38,3.00
7663,5.38,0.00,5.38,3.00
7664,5.38,0.00,5.38,3.00
7665,5.38,0.00,5.38,3.00
7666,5.38,0.00,5.38,3.00
7667,5.38,0.00,5.38,3.00
7668,5.38,0.00,5.38,3.00
7669,5.38,0.00,5.38,3.00
7670,5.38,0.00,5.38,3.00
7671,5.38,0.00,5.38,3.00
7672,5.38,0.00,5.38,3.00
7673,5.38,0.00,5.38,3.00
7674,5.38,0.00,5.38,3.00
7675,5.38,0.00,5.38,3.00
7676,5.38,0.00,5.38,3.00
7677,5.38,0.00,5.38,3.00
7678,5.38,0.00,5.38,3.00
7679,5.38,0.00,5.38,3.00
7680,5.38,0.00,5.38,3.00
7681,5.38,0.00,5.38,3.00
7682,5.38,0.00,5.38,3.00
7683,5.38,0.00,5.38,3.00
7684,5.38,0.00,5.38,3.00
7685,5.38,0.00,5.38,3.00
7686,5.38,0.00,5.38,3.00
7687,5.38,0.00,5.38,3.00
7688,5.38,0.00,5.38,3.00
7689,5.38,0.00,5.38,3.00
7690,5.38,0.00,5.38,3.00
7691,5.38,0.00,5.38,3.00
7692,5.38,0.00,5.38,3.00
7693,5.38,0.00,5.38,3.00
7694,5.38,0.00,5.38,3.00
7695,5.38,0.00,5.38,3.00
7696,5.38,0.00,5.38,3.00
7697,5.38,0.00,5.38,3.00
7698,5.38,0.00,5.38,3.00
7699,5.38,0.00,5.38,3.00
7700,5.38,0.00,5.38,3.00
7701,5.38,0.00,5.38,4.00
7702,5.38,0.00,5.38,4.00
7703,5.38,0.00,5.38,4.00
7704,5.38,0.00,5.38,4.00
7705,5.38,0.00,5.38,4.00
7706,5.38,0.00,5.38,4.00
7707,5.38,0.00,5.38,4.00
7708,5.38,0.00,5.38,4.00
7709,5.38,0.00,5.38,4.00
7710,5.38,0.00,5.38,4.00
7711,5.38,0.00,5.38,4.00
7712,5.38,0.00,5.38,4.00
7713,5.38,0.00,5.38,4.00
7714,5.38,0.00,5.38,4.00
7715,5.38,0.00,5.38,4.00
7716,5.38,0.00,5.38,4.00
7717,5.38,0.00,5.38,4.00
7718,5.38,0.00,5.38,4.00
7719,5.38,0.00,5.38,4.00
7720,5.38,0.00,5.38,4.00
7721,5.38,0.00,5.38,4.00
7722,5.38,0.00,5.38,4.00
7723,5.38,0.00,5.38,4.00
7724,5.38,0.00,5.38,4.00
7725,5.38,0.00,5.38,4.00
7726,5.38,0.00,5.38,4.00
7727,5.38,0.00,5.38,4.00
7728,5.38,0.00,5.38,4.00
7729,5.38,0.00,5.38,4.00
7730,5.38,0.00,5.38,4.00
7731,5.38,0.00,5.38,4.00
7732,5.38,0.00,5.38,4.00
7733,5.38,0.00,5.38,4.00
7734,5.38,0.00,5.38,4.00
7735,5.38,0.00,5.38,4.00
7736,5.38,0.00,5.38,4.00
7737,5.38,0.00,5.38,4.00
7738,5.38,0.00,5.38,4.00
7739,5.38,0.00,5.38,4.00
7740,5.38,0.00,5.38,4.00
7741,5.38,0.00,5.38,4.00
7742,5.38,0.00,5.38,4.00
7743,5.38,0.00,5.38,4.00
7744,5.38,0.00,5.38,4.00
7745,5.38,0.00,5.38,4.00
7746,5.38,0.00,5.38,4.00
7747,5.38,0.00,5.38,4.00
7748,5.38,0.00,5.38,4.00
7749,5.38,0.00,5.38,4.00
7750,5.38,0.00,5.38,4.00
7751,5.90,0.00,5.90,0.00
7752,5.90,0.00,5.90,0.00
7753,5.90,0.00,5.90,0.00
7754,5.90,0.00,5.90,0.00
7755,5.90,0.00,5.90,0.00
7756,5.90,0.00,5.90,0.00
7757,5.90,0.00,5.90,0.00
7758,5.90,0.00,5.90,0.00
7759,5.90,0.00,5.90,0.00
7760,5.90,0.00,5.90,0.00
7761,5.90,0.00,5.90,0.00
7762,5.90,0.00,5.90,0.00
7763,5.90,0.00,5.90,0.00
7764,5.90,0.00,5.90,0.00
7765,5.90,0.00,5.90,0.00
7766,5.90,0.00,5.90,0.00
7767,5.90,0.00,5.90,0.00
7768,5.90,0.00,5.90,0.00
7769,5.90,0.00,5.90,0.00
7770,5.90,0.00,5.90,0.00
7771,5.90,0.00,5.90,0.00
7772,5.90,0.00,5.90,0.00
7773,5.90,0.00,5.90,0.00
7774,5.90,0.00,5.90,0.00
7775,5.90,0.00,5.90,0.00
7776,5.90,0.00,5.90,0.00
7777,5.90,0.00,5.90,0.00
7778,5.90,0.00,5.90,0.00
7779,5.90,0.00,5.90,0.00
7780,5.90,0.00,5.90,0.00
7781,5.90,0.00,5.90,0.00
7782,5.90,0.00,5.90,0.00
7783,5.90,0.00,5.90,0.00
7784,5.90,0.00,5.90,0.00
7785,5.90,0.00,5.90,0.00
7786,5.90,0.00,5.90,0.00
7787,5.90,0.00,5.90,0.00
7788,5.90,0.00,5.90,0.00
7789,5.90,0.00,5.90,0.00
7790,5.90,0.00,5.90,0.00
7791,5.90,0.00,5.90,0.00
7792,5.90,0.00,5.90,0.00
7793,5.90,0.00,5.90,0.00
7794,5.90,0.00,5.90,0.00
7795,5.90,0.00,5.90,0.00
7796,5.90,0.00,5.90,0.00
7797,5.90,0.00,5.90,0.00
7798,5.90,0.00,5.90,0.00
7799,5.90,0.00,5.90,0.00
7800,5.90,0.00,5.90,0.00
7801,5.90,0.00,5.90,1.00
7802,5.90,0.00,5.90,1.00
7803,5.90,0.00,5.90,1.00
7804,5.90,0.00,5.90,1.00
7805,5.90,0.00,5.90,1.00
7806,5.90,0.00,5.90,1.00
7807,5.90,0.00,5.90,1.00
7808,5.90,0.00,5.90,1.00
7809,5.90,0.00,5.90,1.00
7810,5.90,0.00,5.90,1.00
7811,5.90,0.00,5.90,1.00
7812,5.90,0.00,5.90,1.00
7813,5.90,0.00,5.90,1.00
7814,5.90,0.00,5.90,1.00
7815,5.90,0.00,5.90,1.00
7816,5.90,0.00,5.90,1.00
7817,5.90,0.00,5.90,1.00
7818,5.90,0.00,5.90,1.00
7819,5.90,0.00,5.90,1.00
7820,5.90,0.00,5.90,1.00
7821,5.90,0.00,5.90,1.00
7822,5.90,0.00,5.90,1.00
7823,5.90,0.00,5.90,1.00
7824,5.90,0.00,5.90,1.00
7825,5.90,0.00,5.90,1.00
7826,5.90,0.00,5.90,1.00
7827,5.90,0.00,5.90,1.00
7828,5.90,0.00,5.90,1.00
7829,5.90,0.00,5.90,1.00
7830,5.90,0.00,5.90,1.00
7831,5.90,0.00,5.90,1.00
7832,5.90,0.00,5.90,1.00
7833,5.90,0.00,5.90,1.00
7834,5.90,0.00,5.90,1.00
7835,5.90,0.00,5.90,1.00
7836,5.90,0.00,5.90,1.00
7837,5.90,0.00,5.90,1.00
7838,5.90,0.00,5.90,1.00
7839,5.90,0.00,5.90,1.00
7840,5.90,0.00,5.90,1.00
7841,5.90,0.00,5.90,1.00
7842,5.90,0.00,5.90,1.00
7843,5.90,0.00,5.90,1.00
7844,5.90,0.00,5.90,1.00
7845,5.90,0.00,5.90,1.00
7846,5.90,0.00,5.90,1.00
7847,5.90,0.00,5.90,1.00
7848,5.90,0.00,5.90,1.00
7849,5.90,0.00,5.90,1.00
7850,5.90,0.00,5.90,1.00
7851,5.90,0.00,5.90,2.00
7852,5.90,0.00,5.90,2.00
7853,5.90,0.00,5.90,2.00
7854,5.90,0.00,5.90,2.00
7855,5.90,0.00,5.90,2.00
7856,5.90,0.00,5.90,2.00
7857,5.90,0.00,5.90,2.00
7858,5.90,0.00,5.90,2.00
7859,5.90,0.00,5.90,2.00
7860,5.90,0.00,5.90,2.00
7861,5.90,0.00,5.90,2.00
7862,5.90,0.00,5.90,2.00
7863,5.90,0.00,5.90,2.00
7864,5.90,0.00,5.90,2.00
7865,5.90,0.00,5.90,2.00
7866,5.90,0.00,5.90,2.00
7867,5.90,0.00,5.90,2.00
7868,5.90,0.00,5.90,2.00
7869,5.90,0.00,5.90,2.00
7870,5.90,0.00,5.90,2.00
7871,5.90,0.00,5.90,2.00
7872,5.90,0.00,5.90,2.00
7873,5.90,0.00,5.90,2.00
7874,5.90,0.00,5.90,2.00
7875,5.90,0.00,5.90,2.00
7876,5.90,0.00,5.90,2.00
7877,5.90,0.00,5.90,2.00
7878,5.90,0.00,5.90,2.00
7879,5.90,0.00,5.90,2.00
7880,5.90,0.00,5.90,2.00
7881,5.90,0.00,5.90,2.00
7882,5.90,0.00,5.90,2.00
7883,5.90,0.00,5.90,2.00
7884,5.90,0.00,5.90,2.00
7885,5.90,0.00,5.90,2.00
7886,5.90,0.00,5.90,2.00
7887,5.90,0.00,5.90,2.00
7888,5.90,0.00,5.90,2.00
7889,5.90,0.00,5.90,2.00
7890,5.90,0.00,5.90,2.00
7891,5.90,0.00,5.90,2.00
7892,5.90,0.00,5.90,2.00
