Trial,S1_val,S1_std,S2_val,S2_std,Decision (S1>S2)
57416,4.34,0,4.34,7,1
57417,4.34,0,4.34,7,1
57418,4.34,0,4.34,7,1
57419,4.34,0,4.34,7,1
57420,4.34,0,4.34,7,1
57421,4.34,0,4.34,7,1
57422,4.34,0,4.34,7,1
57423,4.34,0,4.34,7,1
57424,4.34,0,4.34,7,1
57425,4.34,0,4.34,7,1
57426,4.34,0,4.34,7,1
57427,4.34,0,4.34,7,1
57428,4.34,0,4.34,7,1
57429,4.34,0,4.34,7,1
57430,4.34,0,4.34,7,1
57431,4.34,0,4.34,7,1
57432,4.34,0,4.34,7,1
57433,4.34,0,4.34,7,1
57434,4.34,0,4.34,7,1
57435,4.34,0,4.34,7,1
57436,4.34,0,4.34,7,1
57437,4.34,0,4.34,7,1
57438,4.34,0,4.34,7,1
57439,4.34,0,4.34,7,1
57440,4.34,0,4.34,7,1
57441,4.34,0,4.34,7,1
57442,4.34,0,4.34,7,1
57443,4.34,0,4.34,7,1
57444,4.34,0,4.34,7,1
57445,4.34,0,4.34,7,1
57446,4.34,0,4.34,7,1
57447,4.34,0,4.34,7,1
57448,4.34,0,4.34,7,1
57449,4.34,0,4.34,7,1
57450,4.34,0,4.34,7,1
57451,4.34,0,4.34,7,1
57452,4.34,0,4.34,7,1
57453,4.34,0,4.34,7,1
57454,4.34,0,4.34,7,1
57455,4.34,0,4.34,7,1
57456,4.34,0,4.34,7,1
57457,4.34,0,4.34,7,1
57458,4.34,0,4.34,7,1
57459,4.34,0,4.34,7,1
57460,4.34,0,4.34,7,1
57461,4.34,0,4.34,7,1
57462,4.34,0,4.34,7,1
57463,4.34,0,4.34,7,1
57464,4.34,0,4.34,7,1
57465,4.34,0,4.34,7,1
57466,4.34,0,4.34,7,1
57467,4.34,0,4.34,7,1
57468,4.34,0,4.34,7,1
57469,4.34,0,4.34,7,1
57470,4.34,0,4.34,7,1
57471,4.34,0,4.34,7,1
57472,4.34,0,4.34,7,1
57473,4.34,0,4.34,7,1
57474,4.34,0,4.34,7,1
57475,4.34,0,4.34,7,1
57476,4.34,0,4.34,7,1
57477,4.34,0,4.34,7,1
57478,4.34,0,4.34,7,1
57479,4.34,0,4.34,7,1
57480,4.34,0,4.34,7,1
57481,4.34,0,4.34,7,1
57482,4.34,0,4.34,7,1
57483,4.34,0,4.34,7,1
57484,4.34,0,4.34,7,1
57485,4.34,0,4.34,7,1
57486,4.34,0,4.34,7,1
57487,4.34,0,4.34,7,1
57488,4.34,0,4.34,7,1
57489,4.34,0,4.34,7,1
57490,4.34,0,4.34,7,1
57491,4.34,0,4.34,7,1
57492,4.34,0,4.34,7,1
57493,4.34,0,4.34,7,1
57494,4.34,0,4.34,7,1
57495,4.34,0,4.34,7,1
57496,4.34,0,4.34,7,1
57497,4.34,0,4.34,7,1
57498,4.34,0,4.34,7,1
57499,4.34,0,4.34,7,1
57500,4.34,0,4.34,7,1
57501,4.34,0,4.34,8,1
57502,4.34,0,4.34,8,1
57503,4.34,0,4.34,8,1
57504,4.34,0,4.34,8,1
57505,4.34,0,4.34,8,1
57506,4.34,0,4.34,8,1
57507,4.34,0,4.34,8,1
57508,4.34,0,4.34,8,1
57509,4.34,0,4.34,8,1
57510,4.34,0,4.34,8,1
57511,4.34,0,4.34,8,1
57512,4.34,0,4.34,8,1
57513,4.34,0,4.34,8,1
57514,4.34,0,4.34,8,1
57515,4.34,0,4.34,8,1
57516,4.34,0,4.34,8,1
57517,4.34,0,4.34,8,1
57518,4.34,0,4.34,8,1
57519,4.34,0,4.34,8,1
57520,4.34,0,4.34,8,1
57521,4.34,0,4.34,8,1
57522,4.34,0,4.34,8,1
57523,4.34,0,4.34,8,1
57524,4.34,0,4.34,8,1
57525,4.34,0,4.34,8,1
57526,4.34,0,4.34,8,1
57527,4.34,0,4.34,8,1
57528,4.34,0,4.34,8,1
57529,4.34,0,4.34,8,1
57530,4.34,0,4.34,8,1
57531,4.34,0,4.34,8,1
57532,4.34,0,4.34,8,1
57533,4.34,0,4.34,8,1
57534,4.34,0,4.34,8,1
57535,4.34,0,4.34,8,1
57536,4.34,0,4.34,8,1
57537,4.34,0,4.34,8,1
57538,4.34,0,4.34,8,1
57539,4.34,0,4.34,8,1
57540,4.34,0,4.34,8,1
57541,4.34,0,4.34,8,1
57542,4.34,0,4.34,8,1
57543,4.34,0,4.34,8,1
57544,4.34,0,4.34,8,1
57545,4.34,0,4.34,8,1
57546,4.34,0,4.34,8,1
57547,4.34,0,4.34,8,1
57548,4.34,0,4.34,8,1
57549,4.34,0,4.34,8,1
57550,4.34,0,4.34,8,1
57551,4.34,0,4.34,8,1
57552,4.34,0,4.34,8,1
57553,4.34,0,4.34,8,1
57554,4.34,0,4.34,8,1
57555,4.34,0,4.34,8,1
57556,4.34,0,4.34,8,1
57557,4.34,0,4.34,8,1
57558,4.34,0,4.34,8,1
57559,4.34,0,4.34,8,1
57560,4.34,0,4.34,8,1
57561,4.34,0,4.34,8,1
57562,4.34,0,4.34,8,1
57563,4.34,0,4.34,8,1
57564,4.34,0,4.34,8,1
57565,4.34,0,4.34,8,1
57566,4.34,0,4.34,8,1
57567,4.34,0,4.34,8,1
57568,4.34,0,4.34,8,1
57569,4.34,0,4.34,8,1
57570,4.34,0,4.34,8,1
57571,4.34,0,4.34,8,1
57572,4.34,0,4.34,8,1
57573,4.34,0,4.34,8,1
57574,4.34,0,4.34,8,1
57575,4.34,0,4.34,8,1
57576,4.34,0,4.34,8,1
57577,4.34,0,4.34,8,1
57578,4.34,0,4.34,8,1
57579,4.34,0,4.34,8,1
57580,4.34,0,4.34,8,1
57581,4.34,0,4.34,8,1
57582,4.34,0,4.34,8,1
57583,4.34,0,4.34,8,1
57584,4.34,0,4.34,8,1
57585,4.34,0,4.34,8,1
57586,4.34,0,4.34,8,1
57587,4.34,0,4.34,8,1
57588,4.34,0,4.34,8,1
57589,4.34,0,4.34,8,1
57590,4.34,0,4.34,8,1
57591,4.34,0,4.34,8,1
57592,4.34,0,4.34,8,1
57593,4.34,0,4.34,8,1
57594,4.34,0,4.34,8,1
57595,4.34,0,4.34,8,1
57596,4.34,0,4.34,8,1
57597,4.34,0,4.34,8,1
57598,4.34,0,4.34,8,1
57599,4.34,0,4.34,8,1
57600,4.34,0,4.34,8,1
57601,4.55,0,4.55,1,1
57602,4.55,0,4.55,1,1
57603,4.55,0,4.55,1,1
57604,4.55,0,4.55,1,1
57605,4.55,0,4.55,1,1
57606,4.55,0,4.55,1,1
57607,4.55,0,4.55,1,1
57608,4.55,0,4.55,1,1
57609,4.55,0,4.55,1,1
57610,4.55,0,4.55,1,1
57611,4.55,0,4.55,1,1
57612,4.55,0,4.55,1,1
57613,4.55,0,4.55,1,1
57614,4.55,0,4.55,1,1
57615,4.55,0,4.55,1,1
57616,4.55,0,4.55,1,1
57617,4.55,0,4.55,1,1
57618,4.55,0,4.55,1,1
57619,4.55,0,4.55,1,1
57620,4.55,0,4.55,1,1
57621,4.55,0,4.55,1,1
57622,4.55,0,4.55,1,1
57623,4.55,0,4.55,1,1
57624,4.55,0,4.55,1,1
57625,4.55,0,4.55,1,1
57626,4.55,0,4.55,1,1
57627,4.55,0,4.55,1,1
57628,4.55,0,4.55,1,1
57629,4.55,0,4.55,1,1
57630,4.55,0,4.55,1,1
57631,4.55,0,4.55,1,1
57632,4.55,0,4.55,1,1
57633,4.55,0,4.55,1,1
57634,4.55,0,4.55,1,1
57635,4.55,0,4.55,1,1
57636,4.55,0,4.55,1,1
57637,4.55,0,4.55,1,1
57638,4.55,0,4.55,1,1
57639,4.55,0,4.55,1,1
57640,4.55,0,4.55,1,1
57641,4.55,0,4.55,1,1
57642,4.55,0,4.55,1,1
57643,4.55,0,4.55,1,1
57644,4.55,0,4.55,1,1
57645,4.55,0,4.55,1,1
57646,4.55,0,4.55,1,1
57647,4.55,0,4.55,1,1
57648,4.55,0,4.55,1,1
57649,4.55,0,4.55,1,1
57650,4.55,0,4.55,1,1
57651,4.55,0,4.55,1,1
57652,4.55,0,4.55,1,1
57653,4.55,0,4.55,1,1
57654,4.55,0,4.55,1,1
57655,4.55,0,4.55,1,1
57656,4.55,0,4.55,1,1
57657,4.55,0,4.55,1,1
57658,4.55,0,4.55,1,1
57659,4.55,0,4.55,1,1
57660,4.55,0,4.55,1,1
57661,4.55,0,4.55,1,1
57662,4.55,0,4.55,1,1
57663,4.55,0,4.55,1,1
57664,4.55,0,4.55,1,1
57665,4.55,0,4.55,1,1
57666,4.55,0,4.55,1,1
57667,4.55,0,4.55,1,1
57668,4.55,0,4.55,1,1
57669,4.55,0,4.55,1,1
57670,4.55,0,4.55,1,1
57671,4.55,0,4.55,1,1
57672,4.55,0,4.55,1,1
57673,4.55,0,4.55,1,1
57674,4.55,0,4.55,1,1
57675,4.55,0,4.55,1,1
57676,4.55,0,4.55,1,1
57677,4.55,0,4.55,1,1
57678,4.55,0,4.55,1,1
57679,4.55,0,4.55,1,1
57680,4.55,0,4.55,1,1
57681,4.55,0,4.55,1,1
57682,4.55,0,4.55,1,1
57683,4.55,0,4.55,1,1
57684,4.55,0,4.55,1,1
57685,4.55,0,4.55,1,1
57686,4.55,0,4.55,1,1
57687,4.55,0,4.55,1,1
57688,4.55,0,4.55,1,1
57689,4.55,0,4.55,1,1
57690,4.55,0,4.55,1,1
57691,4.55,0,4.55,1,1
57692,4.55,0,4.55,1,1
57693,4.55,0,4.55,1,1
57694,4.55,0,4.55,1,1
57695,4.55,0,4.55,1,1
57696,4.55,0,4.55,1,1
57697,4.55,0,4.55,1,1
57698,4.55,0,4.55,1,1
57699,4.55,0,4.55,1,1
57700,4.55,0,4.55,1,1
57701,4.55,0,4.55,2,1
57702,4.55,0,4.55,2,1
57703,4.55,0,4.55,2,1
57704,4.55,0,4.55,2,1
57705,4.55,0,4.55,2,1
57706,4.55,0,4.55,2,1
57707,4.55,0,4.55,2,1
57708,4.55,0,4.55,2,1
57709,4.55,0,4.55,2,1
57710,4.55,0,4.55,2,1
57711,4.55,0,4.55,2,1
57712,4.55,0,4.55,2,1
57713,4.55,0,4.55,2,1
57714,4.55,0,4.55,2,1
57715,4.55,0,4.55,2,1
57716,4.55,0,4.55,2,1
57717,4.55,0,4.55,2,1
57718,4.55,0,4.55,2,1
57719,4.55,0,4.55,2,1
57720,4.55,0,4.55,2,1
57721,4.55,0,4.55,2,1
57722,4.55,0,4.55,2,1
57723,4.55,0,4.55,2,1
57724,4.55,0,4.55,2,1
57725,4.55,0,4.55,2,1
57726,4.55,0,4.55,2,1
57727,4.55,0,4.55,2,1
57728,4.55,0,4.55,2,1
57729,4.55,0,4.55,2,1
57730,4.55,0,4.55,2,1
57731,4.55,0,4.55,2,1
57732,4.55,0,4.55,2,1
57733,4.55,0,4.55,2,1
57734,4.55,0,4.55,2,1
57735,4.55,0,4.55,2,1
57736,4.55,0,4.55,2,1
57737,4.55,0,4.55,2,1
57738,4.55,0,4.55,2,1
57739,4.55,0,4.55,2,1
57740,4.55,0,4.55,2,1
57741,4.55,0,4.55,2,1
57742,4.55,0,4.55,2,1
57743,4.55,0,4.55,2,1
57744,4.55,0,4.55,2,1
57745,4.55,0,4.55,2,1
57746,4.55,0,4.55,2,1
57747,4.55,0,4.55,2,1
57748,4.55,0,4.55,2,1
57749,4.55,0,4.55,2,1
57750,4.55,0,4.55,2,1
57751,4.55,0,4.55,2,1
57752,4.55,0,4.55,2,1
57753,4.55,0,4.55,2,1
57754,4.55,0,4.55,2,1
57755,4.55,0,4.55,2,1
57756,4.55,0,4.55,2,1
57757,4.55,0,4.55,2,1
57758,4.55,0,4.55,2,1
57759,4.55,0,4.55,2,1
57760,4.55,0,4.55,2,1
57761,4.55,0,4.55,2,1
57762,4.55,0,4.55,2,1
57763,4.55,0,4.55,2,1
57764,4.55,0,4.55,2,1
57765,4.55,0,4.55,2,1
57766,4.55,0,4.55,2,1
57767,4.55,0,4.55,2,1
57768,4.55,0,4.55,2,1
57769,4.55,0,4.55,2,1
57770,4.55,0,4.55,2,1
57771,4.55,0,4.55,2,1
57772,4.55,0,4.55,2,1
57773,4.55,0,4.55,2,1
57774,4.55,0,4.55,2,1
57775,4.55,0,4.55,2,1
57776,4.55,0,4.55,2,1
57777,4.55,0,4.55,2,1
57778,4.55,0,4.55,2,1
57779,4.55,0,4.55,2,1
57780,4.55,0,4.55,2,1
57781,4.55,0,4.55,2,1
57782,4.55,0,4.55,2,1
57783,4.55,0,4.55,2,1
57784,4.55,0,4.55,2,1
57785,4.55,0,4.55,2,1
57786,4.55,0,4.55,2,1
57787,4.55,0,4.55,2,1
57788,4.55,0,4.55,2,1
57789,4.55,0,4.55,2,1
57790,4.55,0,4.55,2,1
57791,4.55,0,4.55,2,1
57792,4.55,0,4.55,2,1
57793,4.55,0,4.55,2,1
57794,4.55,0,4.55,2,1
57795,4.55,0,4.55,2,1
57796,4.55,0,4.55,2,1
57797,4.55,0,4.55,2,1
57798,4.55,0,4.55,2,1
57799,4.55,0,4.55,2,1
57800,4.55,0,4.55,2,1
57801,4.55,0,4.55,3,1
57802,4.55,0,4.55,3,1
57803,4.55,0,4.55,3,1
57804,4.55,0,4.55,3,1
57805,4.55,0,4.55,3,1
57806,4.55,0,4.55,3,1
57807,4.55,0,4.55,3,1
57808,4.55,0,4.55,3,1
57809,4.55,0,4.55,3,1
57810,4.55,0,4.55,3,1
57811,4.55,0,4.55,3,1
57812,4.55,0,4.55,3,1
57813,4.55,0,4.55,3,1
57814,4.55,0,4.55,3,1
57815,4.55,0,4.55,3,1
57816,4.55,0,4.55,3,1
57817,4.55,0,4.55,3,1
57818,4.55,0,4.55,3,1
57819,4.55,0,4.55,3,1
57820,4.55,0,4.55,3,1
57821,4.55,0,4.55,3,1
57822,4.55,0,4.55,3,1
57823,4.55,0,4.55,3,1
57824,4.55,0,4.55,3,1
57825,4.55,0,4.55,3,1
57826,4.55,0,4.55,3,1
57827,4.55,0,4.55,3,1
57828,4.55,0,4.55,3,1
57829,4.55,0,4.55,3,1
57830,4.55,0,4.55,3,1
57831,4.55,0,4.55,3,1
57832,4.55,0,4.55,3,1
57833,4.55,0,4.55,3,1
57834,4.55,0,4.55,3,1
57835,4.55,0,4.55,3,1
57836,4.55,0,4.55,3,1
57837,4.55,0,4.55,3,1
57838,4.55,0,4.55,3,1
57839,4.55,0,4.55,3,1
57840,4.55,0,4.55,3,1
57841,4.55,0,4.55,3,1
57842,4.55,0,4.55,3,1
57843,4.55,0,4.55,3,1
57844,4.55,0,4.55,3,1
57845,4.55,0,4.55,3,1
57846,4.55,0,4.55,3,1
57847,4.55,0,4.55,3,1
57848,4.55,0,4.55,3,1
57849,4.55,0,4.55,3,1
57850,4.55,0,4.55,3,1
57851,4.55,0,4.55,3,1
57852,4.55,0,4.55,3,1
57853,4.55,0,4.55,3,1
57854,4.55,0,4.55,3,1
57855,4.55,0,4.55,3,1
57856,4.55,0,4.55,3,1
57857,4.55,0,4.55,3,1
57858,4.55,0,4.55,3,1
57859,4.55,0,4.55,3,1
57860,4.55,0,4.55,3,1
57861,4.55,0,4.55,3,1
57862,4.55,0,4.55,3,1
57863,4.55,0,4.55,3,1
57864,4.55,0,4.55,3,1
57865,4.55,0,4.55,3,1
57866,4.55,0,4.55,3,1
57867,4.55,0,4.55,3,1
57868,4.55,0,4.55,3,1
57869,4.55,0,4.55,3,1
57870,4.55,0,4.55,3,1
57871,4.55,0,4.55,3,1
57872,4.55,0,4.55,3,1
57873,4.55,0,4.55,3,1
57874,4.55,0,4.55,3,1
57875,4.55,0,4.55,3,1
57876,4.55,0,4.55,3,1
57877,4.55,0,4.55,3,1
57878,4.55,0,4.55,3,1
57879,4.55,0,4.55,3,1
57880,4.55,0,4.55,3,1
57881,4.55,0,4.55,3,1
57882,4.55,0,4.55,3,1
57883,4.55,0,4.55,3,1
57884,4.55,0,4.55,3,1
57885,4.55,0,4.55,3,1
57886,4.55,0,4.55,3,1
57887,4.55,0,4.55,3,1
57888,4.55,0,4.55,3,1
57889,4.55,0,4.55,3,1
57890,4.55,0,4.55,3,1
57891,4.55,0,4.55,3,1
57892,4.55,0,4.55,3,1
57893,4.55,0,4.55,3,1
57894,4.55,0,4.55,3,1
57895,4.55,0,4.55,3,1
57896,4.55,0,4.55,3,1
57897,4.55,0,4.55,3,1
57898,4.55,0,4.55,3,1
57899,4.55,0,4.55,3,1
57900,4.55,0,4.55,3,1
57901,4.55,0,4.55,4,1
57902,4.55,0,4.55,4,1
57903,4.55,0,4.55,4,1
57904,4.55,0,4.55,4,1
57905,4.55,0,4.55,4,1
57906,4.55,0,4.55,4,1
57907,4.55,0,4.55,4,1
57908,4.55,0,4.55,4,1
57909,4.55,0,4.55,4,1
57910,4.55,0,4.55,4,1
57911,4.55,0,4.55,4,1
57912,4.55,0,4.55,4,1
57913,4.55,0,4.55,4,1
57914,4.55,0,4.55,4,1
57915,4.55,0,4.55,4,1
57916,4.55,0,4.55,4,1
57917,4.55,0,4.55,4,1
57918,4.55,0,4.55,4,1
57919,4.55,0,4.55,4,1
57920,4.55,0,4.55,4,1
57921,4.55,0,4.55,4,1
57922,4.55,0,4.55,4,1
57923,4.55,0,4.55,4,1
57924,4.55,0,4.55,4,1
57925,4.55,0,4.55,4,1
57926,4.55,0,4.55,4,1
57927,4.55,0,4.55,4,1
57928,4.55,0,4.55,4,1
57929,4.55,0,4.55,4,1
57930,4.55,0,4.55,4,1
57931,4.55,0,4.55,4,1
57932,4.55,0,4.55,4,1
57933,4.55,0,4.55,4,1
57934,4.55,0,4.55,4,1
57935,4.55,0,4.55,4,1
57936,4.55,0,4.55,4,1
57937,4.55,0,4.55,4,1
57938,4.55,0,4.55,4,1
57939,4.55,0,4.55,4,1
57940,4.55,0,4.55,4,1
57941,4.55,0,4.55,4,1
57942,4.55,0,4.55,4,1
57943,4.55,0,4.55,4,1
57944,4.55,0,4.55,4,1
57945,4.55,0,4.55,4,1
57946,4.55,0,4.55,4,1
57947,4.55,0,4.55,4,1
57948,4.55,0,4.55,4,1
57949,4.55,0,4.55,4,1
57950,4.55,0,4.55,4,1
57951,4.55,0,4.55,4,1
57952,4.55,0,4.55,4,1
57953,4.55,0,4.55,4,1
57954,4.55,0,4.55,4,1
57955,4.55,0,4.55,4,1
57956,4.55,0,4.55,4,1
57957,4.55,0,4.55,4,1
57958,4.55,0,4.55,4,1
57959,4.55,0,4.55,4,1
57960,4.55,0,4.55,4,1
57961,4.55,0,4.55,4,1
57962,4.55,0,4.55,4,1
57963,4.55,0,4.55,4,1
57964,4.55,0,4.55,4,1
57965,4.55,0,4.55,4,1
57966,4.55,0,4.55,4,1
57967,4.55,0,4.55,4,1
57968,4.55,0,4.55,4,1
57969,4.55,0,4.55,4,1
57970,4.55,0,4.55,4,1
57971,4.55,0,4.55,4,1
57972,4.55,0,4.55,4,1
57973,4.55,0,4.55,4,1
57974,4.55,0,4.55,4,1
57975,4.55,0,4.55,4,1
57976,4.55,0,4.55,4,1
57977,4.55,0,4.55,4,1
57978,4.55,0,4.55,4,1
57979,4.55,0,4.55,4,1
57980,4.55,0,4.55,4,1
57981,4.55,0,4.55,4,1
57982,4.55,0,4.55,4,1
57983,4.55,0,4.55,4,1
57984,4.55,0,4.55,4,1
57985,4.55,0,4.55,4,1
57986,4.55,0,4.55,4,1
57987,4.55,0,4.55,4,1
57988,4.55,0,4.55,4,1
57989,4.55,0,4.55,4,1
57990,4.55,0,4.55,4,1
57991,4.55,0,4.55,4,1
57992,4.55,0,4.55,4,1
57993,4.55,0,4.55,4,1
57994,4.55,0,4.55,4,1
57995,4.55,0,4.55,4,1
57996,4.55,0,4.55,4,1
57997,4.55,0,4.55,4,1
57998,4.55,0,4.55,4,1
57999,4.55,0,4.55,4,1
58000,4.55,0,4.55,4,1
58001,4.55,0,4.55,5,1
58002,4.55,0,4.55,5,1
58003,4.55,0,4.55,5,1
58004,4.55,0,4.55,5,1
58005,4.55,0,4.55,5,1
58006,4.55,0,4.55,5,1
58007,4.55,0,4.55,5,1
58008,4.55,0,4.55,5,1
58009,4.55,0,4.55,5,1
58010,4.55,0,4.55,5,1
58011,4.55,0,4.55,5,1
58012,4.55,0,4.55,5,1
58013,4.55,0,4.55,5,1
58014,4.55,0,4.55,5,1
58015,4.55,0,4.55,5,1
58016,4.55,0,4.55,5,1
58017,4.55,0,4.55,5,1
58018,4.55,0,4.55,5,1
58019,4.55,0,4.55,5,1
58020,4.55,0,4.55,5,1
58021,4.55,0,4.55,5,1
58022,4.55,0,4.55,5,1
58023,4.55,0,4.55,5,1
58024,4.55,0,4.55,5,1
58025,4.55,0,4.55,5,1
58026,4.55,0,4.55,5,1
58027,4.55,0,4.55,5,1
58028,4.55,0,4.55,5,1
58029,4.55,0,4.55,5,1
58030,4.55,0,4.55,5,1
58031,4.55,0,4.55,5,1
58032,4.55,0,4.55,5,1
58033,4.55,0,4.55,5,1
58034,4.55,0,4.55,5,1
58035,4.55,0,4.55,5,1
58036,4.55,0,4.55,5,1
58037,4.55,0,4.55,5,1
58038,4.55,0,4.55,5,1
58039,4.55,0,4.55,5,1
58040,4.55,0,4.55,5,1
58041,4.55,0,4.55,5,1
58042,4.55,0,4.55,5,1
58043,4.55,0,4.55,5,1
58044,4.55,0,4.55,5,1
58045,4.55,0,4.55,5,1
58046,4.55,0,4.55,5,1
58047,4.55,0,4.55,5,1
58048,4.55,0,4.55,5,1
58049,4.55,0,4.55,5,1
58050,4.55,0,4.55,5,1
58051,4.55,0,4.55,5,1
58052,4.55,0,4.55,5,1
58053,4.55,0,4.55,5,1
58054,4.55,0,4.55,5,1
58055,4.55,0,4.55,5,1
58056,4.55,0,4.55,5,1
58057,4.55,0,4.55,5,1
58058,4.55,0,4.55,5,1
58059,4.55,0,4.55,5,1
58060,4.55,0,4.55,5,1
58061,4.55,0,4.55,5,1
58062,4.55,0,4.55,5,1
58063,4.55,0,4.55,5,1
58064,4.55,0,4.55,5,1
58065,4.55,0,4.55,5,1
58066,4.55,0,4.55,5,1
58067,4.55,0,4.55,5,1
58068,4.55,0,4.55,5,1
58069,4.55,0,4.55,5,1
58070,4.55,0,4.55,5,1
58071,4.55,0,4.55,5,1
58072,4.55,0,4.55,5,1
58073,4.55,0,4.55,5,1
58074,4.55,0,4.55,5,1
58075,4.55,0,4.55,5,1
58076,4.55,0,4.55,5,1
58077,4.55,0,4.55,5,1
58078,4.55,0,4.55,5,1
58079,4.55,0,4.55,5,1
58080,4.55,0,4.55,5,1
58081,4.55,0,4.55,5,1
58082,4.55,0,4.55,5,1
58083,4.55,0,4.55,5,1
58084,4.55,0,4.55,5,1
58085,4.55,0,4.55,5,1
58086,4.55,0,4.55,5,1
58087,4.55,0,4.55,5,1
58088,4.55,0,4.55,5,1
58089,4.55,0,4.55,5,1
58090,4.55,0,4.55,5,1
58091,4.55,0,4.55,5,1
58092,4.55,0,4.55,5,1
58093,4.55,0,4.55,5,1
58094,4.55,0,4.55,5,1
58095,4.55,0,4.55,5,1
58096,4.55,0,4.55,5,1
58097,4.55,0,4.55,5,1
58098,4.55,0,4.55,5,1
58099,4.55,0,4.55,5,1
58100,4.55,0,4.55,5,1
58101,4.55,0,4.55,6,1
58102,4.55,0,4.55,6,1
58103,4.55,0,4.55,6,1
58104,4.55,0,4.55,6,1
58105,4.55,0,4.55,6,1
58106,4.55,0,4.55,6,1
58107,4.55,0,4.55,6,1
58108,4.55,0,4.55,6,1
58109,4.55,0,4.55,6,1
58110,4.55,0,4.55,6,1
58111,4.55,0,4.55,6,1
58112,4.55,0,4.55,6,1
58113,4.55,0,4.55,6,1
58114,4.55,0,4.55,6,1
58115,4.55,0,4.55,6,1
58116,4.55,0,4.55,6,1
58117,4.55,0,4.55,6,1
58118,4.55,0,4.55,6,1
58119,4.55,0,4.55,6,1
58120,4.55,0,4.55,6,1
58121,4.55,0,4.55,6,1
58122,4.55,0,4.55,6,1
58123,4.55,0,4.55,6,1
58124,4.55,0,4.55,6,1
58125,4.55,0,4.55,6,1
58126,4.55,0,4.55,6,1
58127,4.55,0,4.55,6,1
58128,4.55,0,4.55,6,1
58129,4.55,0,4.55,6,1
58130,4.55,0,4.55,6,1
58131,4.55,0,4.55,6,1
58132,4.55,0,4.55,6,1
58133,4.55,0,4.55,6,1
58134,4.55,0,4.55,6,1
58135,4.55,0,4.55,6,1
58136,4.55,0,4.55,6,1
58137,4.55,0,4.55,6,1
58138,4.55,0,4.55,6,1
58139,4.55,0,4.55,6,1
58140,4.55,0,4.55,6,1
58141,4.55,0,4.55,6,1
58142,4.55,0,4.55,6,1
58143,4.55,0,4.55,6,1
58144,4.55,0,4.55,6,1
58145,4.55,0,4.55,6,1
58146,4.55,0,4.55,6,1
58147,4.55,0,4.55,6,1
58148,4.55,0,4.55,6,1
58149,4.55,0,4.55,6,1
58150,4.55,0,4.55,6,1
58151,4.55,0,4.55,6,1
58152,4.55,0,4.55,6,1
58153,4.55,0,4.55,6,1
58154,4.55,0,4.55,6,1
58155,4.55,0,4.55,6,1
58156,4.55,0,4.55,6,1
58157,4.55,0,4.55,6,1
58158,4.55,0,4.55,6,1
58159,4.55,0,4.55,6,1
58160,4.55,0,4.55,6,1
58161,4.55,0,4.55,6,1
58162,4.55,0,4.55,6,1
58163,4.55,0,4.55,6,1
58164,4.55,0,4.55,6,1
58165,4.55,0,4.55,6,1
58166,4.55,0,4.55,6,1
58167,4.55,0,4.55,6,1
58168,4.55,0,4.55,6,1
58169,4.55,0,4.55,6,1
58170,4.55,0,4.55,6,1
58171,4.55,0,4.55,6,1
58172,4.55,0,4.55,6,1
58173,4.55,0,4.55,6,1
58174,4.55,0,4.55,6,1
58175,4.55,0,4.55,6,1
58176,4.55,0,4.55,6,1
58177,4.55,0,4.55,6,1
58178,4.55,0,4.55,6,1
58179,4.55,0,4.55,6,1
58180,4.55,0,4.55,6,1
58181,4.55,0,4.55,6,1
58182,4.55,0,4.55,6,1
58183,4.55,0,4.55,6,1
58184,4.55,0,4.55,6,1
58185,4.55,0,4.55,6,1
58186,4.55,0,4.55,6,1
58187,4.55,0,4.55,6,1
58188,4.55,0,4.55,6,1
58189,4.55,0,4.55,6,1
58190,4.55,0,4.55,6,1
58191,4.55,0,4.55,6,1
58192,4.55,0,4.55,6,1
58193,4.55,0,4.55,6,1
58194,4.55,0,4.55,6,1
58195,4.55,0,4.55,6,1
58196,4.55,0,4.55,6,1
58197,4.55,0,4.55,6,1
58198,4.55,0,4.55,6,1
58199,4.55,0,4.55,6,1
58200,4.55,0,4.55,6,1
58201,4.55,0,4.55,7,1
58202,4.55,0,4.55,7,1
58203,4.55,0,4.55,7,1
58204,4.55,0,4.55,7,1
58205,4.55,0,4.55,7,1
58206,4.55,0,4.55,7,1
58207,4.55,0,4.55,7,1
58208,4.55,0,4.55,7,1
58209,4.55,0,4.55,7,1
58210,4.55,0,4.55,7,1
58211,4.55,0,4.55,7,1
58212,4.55,0,4.55,7,1
58213,4.55,0,4.55,7,1
58214,4.55,0,4.55,7,1
58215,4.55,0,4.55,7,1
58216,4.55,0,4.55,7,1
58217,4.55,0,4.55,7,1
58218,4.55,0,4.55,7,1
58219,4.55,0,4.55,7,1
58220,4.55,0,4.55,7,1
58221,4.55,0,4.55,7,1
58222,4.55,0,4.55,7,1
58223,4.55,0,4.55,7,1
58224,4.55,0,4.55,7,1
58225,4.55,0,4.55,7,1
58226,4.55,0,4.55,7,1
58227,4.55,0,4.55,7,1
58228,4.55,0,4.55,7,1
58229,4.55,0,4.55,7,1
58230,4.55,0,4.55,7,1
58231,4.55,0,4.55,7,1
58232,4.55,0,4.55,7,1
58233,4.55,0,4.55,7,1
58234,4.55,0,4.55,7,1
58235,4.55,0,4.55,7,1
58236,4.55,0,4.55,7,1
